NU_INSCRICAO;TP_SEXO;NU_IDADE;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;SG_UF_RESIDENCIA;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;NU_NOTA_REDACAO
10004718;F;15;9232150;Município 11;DF;1;1;0;ESC00192;634.8442668846127;640.0495121330839;357.9510889668997;435.10279936581094;652.924994979887
10004719;M;15;5351086;Município 88;PE;2;1;0;ESC00064;616.3802266502611;532.8240773149266;641.7879820620384;651.313738175997;797.202174210473
10004720;M;19;7902533;Município 63;AC;1;1;0;ESC00062;178.80374873071287;448.5378892715696;468.33525672651484;533.3493631801327;430.92836833112153
10004721;F;19;6316351;Município 53;RR;2;2;0;ESC00073;570.6689513423928;668.1944362793629;578.9038778877275;348.459893191143;776.5829559584868
10004722;F;15;4245421;Município 5;RO;2;2;0;ESC00086;534.5089869415192;547.4784052094085;696.4528420683387;379.0992338625706;841.0955098796954
10004723;F;17;7718838;Município 95;DF;2;2;0;ESC00145;336.65218151447505;483.72717689597016;623.2823163130662;508.2802775151141;764.2985712120823
10004724;F;19;2885187;Município 83;MA;1;1;0;ESC00048;397.3429306326068;441.85002910202445;396.47249905772185;469.30570235130625;515.5107007438492
10004725;F;15;7171329;Município 75;AP;1;2;0;ESC00080;446.60345984998156;594.2655978994214;534.1364238075447;443.4918312446283;482.8374874339397
10004726;F;15;4026055;Município 1;PB;2;1;0;ESC00108;555.0162417588142;563.7198762228868;586.0684767330832;614.386549473762;594.4862913095824
10004727;F;16;3050986;Município 65;ES;1;2;0;ESC00028;320.75301401931563;551.6006880343334;453.8867405736289;459.50275248621233;604.268992944218
10004728;F;21;4307675;Município 69;SP;2;2;0;ESC00157;563.1952534628409;542.8547530408373;660.1315655228838;454.8153620864396;487.04788302317314
10004729;F;16;1738700;Município 87;MS;1;1;0;ESC00059;276.1902936432999;449.75027249458424;459.0885714698455;522.6274479788417;330.7790877998717
10004730;F;16;5427784;Município 62;RR;1;1;0;ESC00004;421.4280770852218;406.20031408053325;431.9337034623262;594.5477654550033;542.5730128812252
10004731;F;15;5126851;Município 20;BA;1;1;0;ESC00050;477.60101598294045;408.19095878335787;490.2098695821585;316.0551277374062;329.6287979046787
10004732;M;16;3010761;Município 47;RJ;1;1;0;ESC00037;462.28299669670287;453.51688975548853;328.3369257352462;653.7378184529912;728.7156960911524
10004733;F;16;6316351;Município 53;MA;1;2;0;ESC00149;617.2671994930121;307.90608578562865;492.5845020737169;491.15480338974595;854.0304923841844
10004734;F;18;3526829;Município 68;PR;1;1;0;ESC00060;535.4261103725061;315.701833017061;479.86113701727487;296.72953504355735;389.20232429702247
10004735;M;15;6316489;Município 77;RN;2;1;1;ESC00150;456.78797299733196;569.1058124693681;568.491608716994;556.9587734018035;673.8831585798838
10004736;F;15;4004559;Município 79;MT;1;2;0;ESC00179;478.1847802412352;414.32158044951234;429.7409672253365;389.0618899312991;394.259392897729
10004737;F;15;4691137;Município 93;MS;2;2;0;ESC00001;567.0834266019968;471.3863836966088;658.7071602769008;650.7807261400094;763.8971575492995
10004738;F;17;9352997;Município 26;SE;1;2;0;ESC00014;470.52443862179166;422.4149684101378;470.6634307434214;338.44839658923524;584.4397738429784
10004739;F;22;6528453;Município 18;PE;1;1;0;ESC00071;368.3003164195492;389.84196690932475;475.23824106529264;508.36477818093994;637.1058073205803
10004740;M;15;9865606;Município 89;PR;1;1;0;ESC00008;550.5904674878603;549.9396283172467;359.90038539215817;501.9465927848214;576.242113913112
10004741;M;19;4601281;Município 32;AP;1;1;0;ESC00006;385.25015719390757;578.6864960381497;383.9058795946947;677.575725430464;269.10482104655665
10004742;F;23;6226817;Município 61;RJ;1;2;0;ESC00121;393.1813982804497;493.5217291451267;623.1604120944615;666.553700479737;591.8529837359742
10004743;F;21;1629015;Município 41;MG;1;2;0;ESC00113;484.96870849841633;580.9552318448395;426.0824603214469;544.3319366363208;541.651562763816
10004744;F;15;7079097;Município 8;RJ;2;1;0;ESC00032;531.0239538951187;611.4005115099366;676.4571305600253;583.8118080343683;627.1783478405006
10004745;F;18;1215963;Município 72;PE;2;2;0;ESC00069;561.422288472336;573.6119547878978;581.6679109850835;712.2619746375458;710.9779319518574
10004746;M;16;7171329;Município 75;MA;1;1;0;ESC00026;379.14891160343285;429.41640491456417;501.4798146356223;351.36133277141647;772.3030551190328
10004747;F;17;4245421;Município 5;AC;1;1;0;ESC00063;463.8215944791211;437.30522076035356;532.9841755757941;624.6400371027182;452.1236082111991
10004748;F;23;1738700;Município 87;TO;2;1;0;ESC00068;420.37538535806203;620.7260799016314;532.9779436534747;706.70605095981;803.8462075607433
10004749;M;19;6448986;Município 45;RN;2;2;0;ESC00028;473.5065387061435;566.4293296105303;446.7030927846015;592.5026660569669;1000.0
10004750;F;17;4691137;Município 93;AP;1;2;0;ESC00037;410.01412035976745;534.5178479505826;485.7778554122929;358.1981216847595;672.0361450999739
10004751;F;15;2344974;Município 76;TO;1;2;0;ESC00084;439.4126974329402;491.8669486028705;422.90580868129575;417.64634634063805;732.327808697145
10004752;M;20;7909664;Município 92;SP;1;1;0;ESC00190;450.47200669564756;391.59082444385655;623.4548929723367;458.1548969815525;463.98791578184364
10004753;M;15;7067436;Município 80;MS;2;1;0;ESC00181;582.2896057350813;658.9040689294382;596.6921598745575;584.0136612870801;699.3012780883397
10004754;M;22;4948579;Município 12;PE;2;1;0;ESC00165;616.2522491186911;344.46419871118866;474.47342080132626;688.45804830596;631.0661164398043
10004755;F;18;9470497;Município 46;TO;2;2;0;ESC00026;596.6737034052746;615.277700970751;491.9163314302656;375.5467478947081;939.908853089635
10004756;F;20;3186484;Município 21;PB;1;1;0;ESC00146;453.4304134090163;513.3868428915561;322.3332421486267;715.2920736381777;217.1109111454981
10004757;M;18;3397644;Município 10;PR;2;1;0;ESC00082;666.9225737783552;600.1291207658862;644.2138479303059;750.7412412190666;717.6528213052399
10004758;M;17;7902533;Município 63;RR;1;1;0;ESC00149;509.8535517529996;380.21514902334917;444.049010650804;481.4591772119302;381.1680266048181
10004759;M;17;3221202;Município 84;RO;1;1;0;ESC00185;365.5325720477987;547.3548854910149;466.87164974802255;362.3135667181469;695.9164055252639
10004760;F;15;7909664;Município 92;GO;1;2;0;ESC00200;356.62084274184014;268.9142697570929;400.02591874101614;441.0841905283448;536.6402869432152
10004761;F;15;3303992;Município 2;CE;1;1;0;ESC00033;473.0697528215802;618.2782319698631;476.4281761400762;600.9945124130837;543.2011891728325
10004762;F;16;6316351;Município 53;PB;1;1;0;ESC00072;401.5384103056721;443.01923492271527;605.5790274121332;475.69454084659503;667.3287359314505
10004763;M;15;3148069;Município 4;RJ;2;2;0;ESC00193;715.3712883562947;485.9628790965758;566.2912441833464;608.409975303152;684.8694347609014
10004764;M;18;7093107;Município 86;RN;1;1;0;ESC00108;432.47339114000124;503.0539251947463;526.6467103246529;662.5850257726659;760.8914954238171
10004765;F;15;6316489;Município 77;SE;2;2;0;ESC00029;570.5479531717493;491.9288413920526;548.1429611261347;653.4506234241013;694.4240119031174
10004766;M;16;4026055;Município 1;RS;1;2;0;ESC00122;562.773993895006;392.63718006792055;483.7361455860535;456.40527527384666;709.1313950600035
10004767;F;18;1738700;Município 87;RS;1;2;0;ESC00060;372.071038080356;532.3603103139691;473.28565790354435;650.0256199997614;764.4365527485152
10004768;F;19;2533197;Município 94;ES;1;1;0;ESC00089;497.92534012272637;394.9132763864848;367.799584167063;497.9018358977006;598.3778334967868
10004769;M;18;4508584;Município 15;MA;1;2;0;ESC00170;612.9395200365168;354.84029857575337;306.88704500093985;373.0109555500549;438.0034043829352
10004770;M;16;6922887;Município 36;AM;1;1;1;ESC00179;401.02223114980507;530.1017252613659;447.5946504723178;527.2469143803844;612.1676658605509
10004771;F;15;7902533;Município 63;MT;1;2;0;ESC00142;382.06062099333286;360.47432914925645;367.23677075739994;514.0087088294862;653.8333892648415
10004772;M;17;1629015;Município 41;RN;1;1;0;ESC00122;407.10230788957983;452.7808605833217;449.1135931437204;533.9407909640108;776.399237096283
10004773;M;15;6276549;Município 66;PA;2;1;0;ESC00114;675.1572858064973;668.65096641815;532.7217761750286;483.4491458278598;812.8024827877576
10004774;M;15;6316489;Município 77;RJ;1;1;0;ESC00184;449.0273723881366;569.2228041358746;474.3764167982757;317.6847267677684;653.6167197150579
10004775;M;16;4508584;Município 15;SC;1;1;0;ESC00149;497.14975105429335;369.81705592541243;469.27679785985157;402.14567222024635;251.40669253731284
10004776;F;18;7902533;Município 63;MG;1;2;1;ESC00171;432.343095196712;389.61474334901084;530.1213035902961;539.2294912738271;768.224794260643
10004777;M;20;6226817;Município 61;RO;1;1;0;ESC00157;441.74589940815036;508.4708506928685;525.8855680220069;514.0603309054295;678.4483345833391
10004778;M;19;6316351;Município 53;PR;1;1;0;ESC00166;382.0959120129685;706.8336112521314;552.8396930212915;673.1272047839376;555.6976797538498
10004779;F;16;4026055;Município 1;SC;1;2;1;ESC00169;402.19076317287943;490.858888996792;521.4439845245149;338.2883802885452;530.2176315480365
10004780;M;20;2157217;Município 30;SP;1;1;0;ESC00151;563.5923032167811;547.8032065391415;455.5941573516174;529.1953083420037;535.9646181615083
10004781;M;18;5371437;Município 54;CE;1;2;0;ESC00063;465.12058220407795;485.3813436196625;334.0457111288755;586.7421160011388;772.5632996456917
10004782;M;18;9352997;Município 26;MS;1;2;0;ESC00147;485.01389746866744;422.13970861344774;492.718012965189;467.32621819112967;764.2679723061615
10004783;F;23;2790176;Município 96;PE;1;1;0;ESC00136;449.932555233494;342.9226257379118;498.5373066179595;411.55948040905497;881.3754341087958
10004784;M;17;6276549;Município 66;MS;1;1;1;ESC00102;475.7348725326484;679.0292536042357;456.65721490012845;349.78572965371984;548.3445638103403
10004785;M;20;4691137;Município 93;TO;1;2;0;ESC00071;462.28734332115;397.5400381241215;375.8135190853782;557.9345755773364;491.2876737379813
10004786;F;15;1306841;Município 49;AL;1;1;0;ESC00176;448.35017073853356;458.8845185333693;506.30776221633687;304.16578658783095;343.0193528651869
10004787;M;16;9677565;Município 37;RR;1;2;0;ESC00187;460.14114353098313;492.5743418067249;503.4152650438556;418.7569925435902;654.2323430367795
10004788;M;19;3929404;Município 51;SP;1;1;0;ESC00024;518.6433730663648;359.7960976846139;556.0107812461023;399.0080077192138;552.9513091528422
10004789;M;15;3303992;Município 2;MT;1;2;0;ESC00042;464.21710070645173;429.0191402758128;524.6989928036757;610.810599772671;463.8820502257187
10004790;F;16;6448986;Município 45;RS;2;1;0;ESC00023;631.9541416382361;614.6504202670833;511.5077834572512;533.933171207874;711.36927594913
10004791;F;15;5126851;Município 20;SE;1;1;0;ESC00010;387.70724153547746;492.6093484344572;460.37745509633646;342.92830226645407;216.6259229935286
10004792;M;16;1598265;Município 43;RR;1;1;0;ESC00133;422.17890684539316;405.2229894664833;480.62648558383745;503.727198830026;518.6292121116202
10004793;M;21;5521643;Município 74;RR;1;2;0;ESC00066;356.81907768274436;470.6651369144537;484.4918910266553;357.85257078604;707.5500000711561
10004794;F;17;1616119;Município 82;CE;1;1;0;ESC00179;452.33505497810324;415.27476914999966;516.4097228442168;440.8312964466944;642.4206957550741
10004795;F;20;3526829;Município 68;PA;1;1;0;ESC00017;540.728025609724;567.539296343081;632.6859770645328;417.1135348124988;825.6142766102688
10004796;M;24;5351086;Município 88;PE;1;2;0;ESC00091;612.5564144600335;407.07372195802725;533.6734435981963;357.3813735121607;313.18028814982216
10004797;M;15;5351086;Município 88;AM;1;1;0;ESC00001;394.84148931820926;457.6309078059005;529.9222612750546;564.5969652734354;574.4266746331754
10004798;M;17;6730704;Município 52;MS;1;2;0;ESC00190;539.8016230270689;365.5777893373506;331.7732407062663;602.6359741238062;834.8107287293819
10004799;M;17;1661309;Município 42;RO;1;1;0;ESC00187;430.1468982425708;601.1181427859442;427.1579472614146;279.2947394364105;595.2081817526791
10004800;F;20;3303992;Município 2;RN;1;2;0;ESC00078;584.1205134926557;547.3381146589163;489.37361475235656;422.37063868899736;882.1120995862682
10004801;F;18;4691137;Município 93;BA;1;1;0;ESC00074;632.4272831864303;361.89000805822315;503.90991866393875;358.3619226250531;459.2236158572451
10004802;M;20;4508584;Município 15;DF;1;1;0;ESC00034;542.3243293705702;663.8779599039483;486.91900413653946;503.26893893391997;621.476933409122
10004803;M;19;9865606;Município 89;MG;1;1;0;ESC00200;407.72202832138663;547.8055603598408;349.5442500031376;334.123668335277;796.8642579524142
10004804;M;18;2533197;Município 94;AL;1;1;0;ESC00171;490.5129798634916;447.4952916634015;542.0869173924486;534.7413050020064;650.5995300727624
10004805;M;20;7718838;Município 95;GO;1;1;0;ESC00034;452.3412965321879;559.3635005983954;356.5150392671752;367.85060178179333;891.4877515539144
10004806;F;20;3148069;Município 4;PB;1;2;0;ESC00191;491.0944999949734;302.82390752490073;493.1206393650427;546.9141922384308;556.5751481987351
10004807;F;16;8383731;Município 27;PI;1;2;0;ESC00164;390.7562021825194;532.6050942495136;458.6642510227256;515.8469109031217;767.9506947952199
10004808;F;15;4793577;Município 70;MG;1;1;0;ESC00195;472.11628325207533;605.7402407041036;484.840820777056;344.13603999237154;364.28930971110947
10004809;M;22;1114557;Município 71;RJ;1;1;0;ESC00078;346.14453271235277;444.92768071556554;532.7273597032673;528.3604498677967;418.4694138608211
10004810;M;17;1738700;Município 87;AM;1;2;0;ESC00056;534.4666783072196;529.2013233192225;588.9008505427206;560.0412768105264;639.9966575925763
10004811;F;15;7171329;Município 75;PB;2;1;0;ESC00100;644.5330902384432;658.3489551273443;554.1300572827411;621.3947630903095;679.1390439318398
10004812;M;15;4508584;Município 15;TO;2;1;0;ESC00080;568.6129601929476;567.9881963729018;491.3040815061433;821.2274389183794;915.3393334533457
10004813;M;20;7797984;Município 55;SC;1;1;0;ESC00158;408.7112218478851;422.53178412496766;276.1942192685107;410.07052918504155;487.467049727485
10004814;F;15;2640678;Município 97;AL;1;2;0;ESC00080;486.44975439761896;588.0592993517207;512.9031887514789;502.4114096368914;432.1374192711621
10004815;M;18;9708150;Município 28;CE;2;1;0;ESC00170;414.42188976022135;565.4025678463416;490.6637010317663;508.314930535648;886.503546886615
10004816;M;15;1590707;Município 38;AP;2;1;0;ESC00071;607.6962818714346;523.965803693618;578.9177265879944;620.3653365919116;880.6280611817176
10004817;F;21;6922887;Município 36;AC;1;1;0;ESC00153;527.1434695757297;512.603425853704;324.8018793655642;417.83893546637114;816.8006884208687
10004818;F;17;9765637;Município 25;SC;1;1;0;ESC00189;502.6871233625012;481.8250539786827;419.9172571281335;358.75077559642784;373.73942222177334
10004819;F;17;2052937;Município 50;MG;1;1;0;ESC00187;573.0577332545305;586.4719546793248;374.92695047201005;316.125805361017;515.1037045353355
10004820;M;26;9850005;Município 81;PI;1;1;0;ESC00141;428.4732716395868;379.0810982620938;447.2366817600873;444.67231091766;424.05040657611966
10004821;F;16;6730704;Município 52;DF;1;1;0;ESC00110;419.3677226973592;462.0376642405411;473.54326138853213;117.55253796002432;447.4960980204125
10004822;F;16;6730704;Município 52;SP;2;2;0;ESC00051;421.5092205784855;507.9246843067902;672.5276395227113;418.7200194260432;626.8897473348002
10004823;F;18;3303992;Município 2;PR;1;1;0;ESC00166;510.3865569084965;579.6038836263039;475.9789754210563;405.5377723399337;530.9340683231832
10004824;F;15;4196823;Município 6;PB;1;2;0;ESC00103;648.1453103681324;542.318443329324;428.5898440440956;506.50503803039476;620.5976693008151
10004825;M;19;3303992;Município 2;CE;1;2;0;ESC00024;374.60957297150435;605.3086248801444;440.04172267280154;542.3533316742066;403.90479196993203
10004826;F;19;1661309;Município 42;MA;1;1;0;ESC00089;279.2851178057489;477.8081998181486;515.0882336415398;310.3158678401521;417.81268417776334
10004827;M;18;1661309;Município 42;SC;1;1;0;ESC00194;397.4571281899201;424.9946331547024;476.2807003762561;705.6041270184548;480.25731791727935
10004828;M;15;6276549;Município 66;AC;1;2;0;ESC00050;494.7729317713906;820.9583055009361;511.8150112855172;411.9006722700531;674.3178515151775
10004829;F;19;3394191;Município 64;SP;1;2;0;ESC00149;449.5896944564733;570.0079874798691;539.4711350456668;478.0717422371916;609.5493127438702
10004830;M;23;3526829;Município 68;PA;1;1;1;ESC00154;432.92285596044917;433.01523318500915;502.4425230112922;516.2141484743472;400.44397507089957
10004831;F;21;6456393;Município 67;AP;1;2;0;ESC00111;286.4887314288095;622.207829251999;501.5713297472268;237.0160925891954;588.4560621075959
10004832;M;18;7067436;Município 80;BA;1;1;0;ESC00004;322.0311791648272;448.6742595060741;541.7209816321953;728.3749998101125;690.3245362769519
10004833;M;19;3397644;Município 10;PB;2;1;0;ESC00113;517.9400499692536;723.9171095033582;420.6251851172783;436.2184084191098;491.7540643816271
10004834;M;17;2726502;Município 23;MT;1;1;0;ESC00148;326.0133272290761;451.9953273109329;304.07189453871433;180.1481012799797;800.2465162881072
10004835;M;17;2344974;Município 76;GO;1;2;0;ESC00081;436.1620625374161;446.7015210423011;359.08732489178726;465.0519833897053;637.9539702270761
10004836;M;18;7267367;Município 98;BA;1;2;0;ESC00172;365.84715272384403;487.53035095494135;554.6753178994944;433.8150349525093;579.3710729109422
